,0
7734,doubt vote leni vote takes  proven that 
7735,sen kiko pangilinan  take covid    respons fund  vice president  must respect respect crimin justic system 
7736,chose vp senatoriversnatin
7737,sen
7738,congratul sen  deserv next vice presid philippines 
7739,i m interest
7740,actual morning  even though campaign sinc day still undicid vice president i torn sen kiko tito sen but sure vote  thank cnn philippines 
7741,
7742,true
7743, hindi dapat tayo sunud sunuran if elect vice president  sen  kiko pangilinan said could friend china cost give countri posit west philippin sea 
7744,sarap farmer support managers  ofw invest farm self sufficient  hungry  let  win vp
7745,sasama sa govern tapat ree
7746,
7747,agree  kiko pangilinan stood among candidates  especi notic even temp is  knowledg too  leni perfect match 
7748,sen kiko  answer base fact receipts each question issu deep  answer pure calm  stanc all  minim enemi sen    leni kiko may   
7749,non stop campaign ralli around ph  wonder still manag attend debate  ako ang gikapoy him 
7750,sen kiko vp derecho clos
7751,now  sinc coast guard navi gone  longer protect them     sen kiko pangilinan take secur maritim borders track cnn vp debat here 
7752,laugh futur vp hahahahahahahahahahaha
7753,miss that but madami sanilang ganyan deni truth do make false 
7754,sabi nga prof bello  silang agenda dahil sila ay idiots 
7755,yung languag sotto canal na canal 
7756,kalmado pero rock
7757,link cutur vp cut tiktok fb  pleas share link thank
7758,yesss partida  given long  term cabinet position 
7759,yyss   
7760,hmmmm  didnt like answers  ok naman format  kulang pa sir  stood substance  grit
7761,
7762,lenikic   
7763,one thing clear  cowards  show except
7764,fight color  red white  haaayyy countrymen 
7765,hy
7766,clear concis straight point 
7767,me fin na 
7768,much
7769,
7770,one got  i think said sure  believ ejk happened  like ano yun  obviou world see
7771,watch  vice presidenti candid kiko pangilinan show support presidenti candid leni robredo tomorrow  presidenti debate  know vp pressur especi perform
7772,admir send tonight  debate extrem calm answer realli base fact
7773,walden bello kiko pangilinan candid vice  might map san dro shade two name
7774,agree  
7775,ice even though vote own debate 
7776,remain stand honor digniti shine cool answers y realli vplr i m proud vp    
7777,oo eh i m thank watch debate i also impress carlo serapio 
7778,rank earlier one
7779,win  incom vice presid franci kiko pangilinan 
7780,
7781,kiko pangilinan debat
7782,vise president 
7783,tallano gold  know that do know smart fact checker charr   the decent one good    realli love say bad word    drink water first
7784,appreci presenc bello even brazen kiko tto dismiss end as not r intentions  repeat atak n sara n bbm wer ad info stil beholden lie true dn nman tto dut alli
7785,nakakatuwa na vice presid stood along specif platform compassion heart people  even mom amazed  debate  sure sotto vp  stand sen  ilaban natin  to
7786,hi sen huhu gl plz put itey   
7787,dream kiko win 
7788,cnn debat knew would never lose kiko pangilinan vice president  life
7789,ganyan should i appreci sotto   distassal  concern use   k only  number ejk victims kahit there  ang buhay ay buhay if care lives  g bye 
7790,payalo ikaw
7791,cnn philippin vice presidenti debat saturday  feb  ong question senat presid tito sotto sen  kiko pangilinan enact law would mandat construct infecti diseas hospitals read 
7792,he  nq bgal internet husay po knya senkiko congrat
7793,oo naman nga man tatandem yan sila eh 
7794,vp kiko inkilinan   
7795,me  kiko pangilinan stood among vp candidates 
7796,win
7797,go  can t tell bore    long know  leni concert tour  much fun  mani went  next time
7798,love calm yet brillian mr  was 
7799,chicken come
7800,well sen  shine absolut bright tonight  
7801,aw la ket maay makayo 
7802,vice president  kiko pangilinan y one deserv it mi famili vote leni 
7803,jowa simpl kiko pangilinan        
7804,watch  vice presidenti candid kiko pangilinan face sen tito sotto  friendli fight  level professional  sportsmanlik
7805,proud you  sir 
7806, support leni kiko tandem messy thi sen  answer kiko pangilinan marcos gangilinan administr face elect presidenti candid bongbong marcos 
7807,high still high use much lol thank vote may 
7808,okay na now  decid vote vp 
7809,win
7810,us
7811,congratul sen  kiko repres well  it  calmness  proud
7812,leni robredo need vice presid hardwork her  need someon ensur platform properli executed  successor trust  there one vp aspir qualifi sen let make vice 
7813,win
7814,girl power gone  abl well go go go 
7815,ayalo
7816,grabe ung statement sen  els feed us  hungry  know is 
7817,thank sen like vp he know real  problem  is  give clear  solution  
7818,us
7819,one qualifi next vp senat
7820,
7821,pm trend philippines  elections 
7822,kiko pangilinan tito sotto senat alreadi dengavaxia support covid vaccin children  posit investig side effect children choos to 
7823,us
7824,win
7825,walden bello unleashed  chose violenc today  invect cathol enclav ust less  worked  felt conviction most solid answer still came kiko pangilinan now  that call debate  lost opportun there 
7826,kiko pangilinan nail vice presidenti debate 
7827,want wake presid vp pleas
7828,sanaol
7829,i m clean qualified  decent intellig vp countri deserv phen 
7830,agreed   love answer answer calmli especi walden bello  passion verbal jab
7831,successor vp leni
7832,
7833,debat prove ever sen  deserv next vp  kudos  proud 
7834,watch  vice presidenti candid kiko pangilinan react exchang candid walden bello  that  debat sometim spici word
7835,
7836,deserv next vice presid philippin
7837,caught last minut debat sen respond question readi assum presidency  sincer evident  though respond q  statement inde best takedown debate 
7838,feel crazy 
7839,vice presid kiko pangilinan period 
7840,proud vp
7841,vp debat excit refresh  coz candid debat professor est hosts imo  winner vp  lt  
7842,final thought cayetano debate  want attack sara  that all  sp sotto flounder retort away script  shone well  made point rebutted 
7843,okay sen  great mil millack 
7844,
7845,great job  sir     
7846,mom alreadi get bad mood ah  matter
7847,good debat
7848,vice presidenti debatr
7849,professionalwell mann
7850,vp well done mi chicken vomiting  point per point everi issu stone him mi wish is a littl fangs  sir bar it  hide it w close better
7851,kikopagilinancent
7852,vote kiko pangilinan h lift repres agriculture hello food  goodby hungry 
7853,kakampimk solid vote please    tara get natin itto   
7854,same  full respect fireeee  without him  debat would boring  think but vp love platform calm detail topic thrown him 
7855,sen kiko pangilinan clearli im quit surpris sir walden bello tho  fearless  kudo team put debate  look forward tomorrow 
7856,well debate  clear polici statement messaging  one best moment listen respond  well  bello  argument sotto chose laugh dismiss  proud vp
7857,fearless forecast kiko decreas price farm inputs  increas farmers  yield  instal honest marketplac farmers  produce  fighr fishermen right wp therebi bring back income  vp understand people 
7858,
7859,im happi hear parent vote sen  kiko watch plan advocaci philippin much close heart  come famili farmers  realli hope he ll win election 
7860,calm like po sir bravo
7861,
7862,went solut agriculture 
7863,without bias  sen winner round
7864,watch  vice presidenti candid kiko pangilinan perform people  peopl go decid     ask okay pangilinan said would v want discuss agricultur
7865,sir nail impress filipino believ you salut you  sir kiko 
7866,sen calm down you feel heart sincer accept challeng run vice presid country 
7867,wala nang ibang qualifi vice presid kiko pangilinan th way debat need arrogance  let work  accomplishments  educ speak himself h concret plan country totoong public service 
7868,kudo  play kiko pangilinan 
7869,ovp kio pangilinan read calm place
7870,vice president 
7871,
7872,thank cnn host debate  me  show there candid fit vp salamat po 
7873,
7874,kikopagilinancent
7875,now  walden bello close second vice presidenti vote  kiko pangilinan win hairlin bello  pangilinan withdraws  ill vote bello 
7876,senat kiko pangilinan  came prepared  focus agricultur sector  answer follow question without nervous  also remain calm voic rais voices   filipino use   
7877,kiko pangilinan best bello correct sotto dog enabl duterte  impun includ ejk 
7878,
7879,kudo  play kiko pangilinan 
7880,kikopagilinancent
7881,love vp kiko pangilinan  calm compos unlik tito sotto 
7882,kiko pangilinan bec donny  dense  may find reason mababaw too  okayi vote bec know good man  year senat even involv type graft corruption  clean track record
7883,
7884,mobotar mam leni mam 
7885,doubt vp concret plan life it  high time go back basics w agricultur country high time give import farmer fishermen they floor long time it  time lift lifestyle 
7886,good job sir vp
7887,happi birthday jililian ad 
7888,kikopagilinancent
7889,kudo  play kiko pangilinan 
7890,
7891,admir senat kiko pangilinan cnn debate 
7892,alway maintain argument fight  marcos dutert everyon showdown
7893,kikopangilinanvicepresid
7894,kudo  play kiko pangilinan 
7895,chari      kikopagilinancent
7896,bobo mo whi fight china    to wife eh  
7897, still  vice presid kiko pangilinan 
7898,senat fist bump fellow candid go air  that  tama behavior 
7899,proud vice presid too  
7900,kikopagilinancent
7901,kiko pangilinan vp  inde statesman 
7902,good job po
7903,well po  sir i m sold 
7904,admir remain calm debat despit harass walden bello think normal debate  rebut fact
7905,
7906,congrats  sen  
7907,strength nyo powhil comment hahahahaha labyu po sir     
7908,asked  elect vice presid kind leadership would bring chanc someth bad happen president  kiko pangilinan say mirror leni robredo primari advocaci uplift live poverti line  consist key 
7909,good job  sir galinganina
7910,vice presid kiko    
7911,kiko pangilinan concret answer question make internet access students  alloc billion gadget load  rest answer whi what issue  question how 
7912,presid fail choos run mate  vice presid  turn best vp candid have track record wise  experience  masangga na rin vp leni mang plant umpisa 
7913,ang gale po sen kiko a expected 
7914,wrong tlga n wait lng vice also vote peopl vp also work hard spend campaign dpt role vp vpl good could make posit useful 
7915,clear platform just calm way you vp one else 
7916,mapapa sana realli
7917,sen kiko pangilinan nail debate  follow doc willi ong sen tito sotto  rest ok too   admir prof  walden bello strong word  amp  straight point 
7918,debate  sir kiko  made us proud 
7919,matter bad twitter  grate lord run six peopl tire listen sit  refresh hear discours
7920,deserv worthi next vp a man gift wisdom 
7921,vote count kiko
7922,proud gentleman was  excel one thing excel manner anoth thing
7923,yesssssss  walden bello spit facts   they fuck platforms  
7924,kikopagilinancent
7925,tens exchanges  vp bet greet stage end evening  debatebello call no show vp candid  amp  presidenti bet  idiots   w  programs   profan censored 
7926,unithieves cowards idits prop walden bello tell like is th debat showcas reason kiko pangilinan best fit philippines  next vice president mahusay  mapapapat  panindigan 
7927,congrat sen kiko  clear  consistent  firm sincer responses  proud you 
7928,wazzup manila i m glad visit  amp  headquart citi manila  adrico  besid manila pensionn house th owner lend place leni robredo support campaign season amazing 
7929, kiko pangilinan truli person ensur ovp  integrity keep tweet coming don t forget use next
7930,
7931,
7932,kinndito na kiko
7933,
7934,everyon good sport one candid caught attent bec first one greet fellow candid w fist bump go air  sen sir  vote  win this 
7935,nasa rear us dahil kiko chicken y sen kiko 
7936,debat end well sure sen  vice presid
7937,well po  held ground  set stand current issues mi vice still kiko 
7938,outstand performac vp entir famili vote you 
7939,congratul sen nail it you shown debat win calm respectful just focu platform receipts w proud    vp ko yan     
7940,congrats 
7941,let leni lead lead
7942,hi senat kiko rash god bless
7943,
7944,thank repres angat life well wel done clean loving thank sen kiko 
7945,kiko pangilinan clean track record experienc politician corrupt good valu account trust vp leni continu excel imag ovp
7946,though vote realli stood came prepar give walden bello brave tell filipino peopl brutal honest truth marcos dutert tandem
7947,one doesnt care one life lost  neither care million lives  k report pnp 
7948,vice presid kiko pangilinan
7949,plu point sa akin quickli initi fist bump shak hand rest candidates 
7950,sen kiko pangilinan vice president he lang wala nang iba ibacapslock dama
7951,senator  husay  lt 
7952,proud   
7953,tito sotto lowkey broke walden bello lmaothen kiko pangilinan come actual fuck answer without discredit walden bello  object
7954,believ kiko debat vice president 
7955,bello win angri heartbutrealist speak anger get far i seen true love servic kiko pangilinan  heart
7956,hahaha
7957,debat help realli vote vice president  proud say  vote sen  kiko pangilinan
7958,sir walden bello kiko pangilinan made good impress debate but last statement sir walden take best takedown debate  hand best moment debate 
7959,
7960,calm collect vice presid be 
7961,say right sen kiko pangilinan how child studi stomach empty 
7962,honour fight team behind best vp candid election  galeng  
7963,pangilinan bello realli impress debate congrat po   
7964,kiko pangilinan  qualifi assum role vice presid republ philippines 
7965,vice presidenti aspir senat franci kiko pangilinan confid take fight corrupt government  cite clean track record throughout three term senate 
7966,like k sen  calm  good leadership trait still respond plan attack clear infair bello  role debate y know miss sotto 
7967,opinion  show us vice president  calm  collected  address questions  even concern walden bello regard tax  which tito sotto dismissed   know facts  demonstr genuin concern 
7968,namorri na bello haha
7969,ed wadados leni
7970,too values  educ backgrounds  track record platform flooded lik leni robredo  kiko best choice kiko also real receipt too 
7971,still behind sen 
7972, thi kind leadership reli us vp leni robredo  administration   uunahin ang kapos th close statement kiko vice presid need  proud him 
7973,awesom sir
7974,winner loser cnn philippin vice presidenti debate winner  kiko pangilananbiggest surprise  walden belloneutral  manni lopezlosers tito sottowilli ongcarlo serapiorizato davidbiggest loser  sara dutert
7975,know president  power abused th bayanihan act weekli report requir find money went did read transpar report 
7976,walden bello kiko pangilinan today debat much
7977,congrat sen give best shot i chosen vote vice presid right true vp leni  choic bodi govern faith life
7978,i m fan close statement tbh sorry but excel overall thank seal decis kong  m alreadi cling hahaha   
7979,great  sir   
7980,winner tonight ideal world  one fight votes  madman daughter doctor enabl mass murder killings 
7981,kikopagilinancent
7982,liter didnt disapoint one bit
7983,vote walden bello offici bardaulero philippines vot next vp 
7984,obvious one one stood come obviou question ask may addvantag realli one went alam realli deserv posit vice presid philippin
7985,space listen thought vp
7986,kiko pangilinan vice president  even singl miss 
7987,kiko pangilinan
7988,vice presid
7989,kiko pangilinan readi vice president  readi assum presidency 
7990,realli love walden  questioning  made debat  debate   come answers  still  kiko pangilinan
7991,matapap pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa chicken hahaahaha  ang chicken once   
7992,got vote sir  kudos 
7993,
7994,vice presid kiko pangilinan
7995,show today make clear mile away compet sara also bbm  win 
7996,nice debat sir
7997,walden bello energi kiko pangilinan calm whew
7998,yep  true statesman 
7999,best option bello biased  neglect economi sit presid influenc palace 
8000,affected prob true say channel 
8001,well troll believ fals asia  in elect trolls  bias surveys  filipino want honest clean leadership
8002,seem freedom speech  whatev say thieves  murderers  guilty  etc etc  seem decent love god eh
8003,patapon hhat hahat
8004,hehe nyo leni pupunta yung ding ding bath bbm dream hehe
8005,kaw lang na lanaklapa na na na naga nagkat what us  wealth vote bbm haha feel sorri that  hehe hehe
8006,good decis senat     troll la bullshit thought untouchable do handl horn cut off 
8007,percentag chanc win       mkakalamang kya kyo ky sen sotto    
8008,hard time understand     
8009,like bato gago pure suck dutae  rectum made
8010,degre mukha you    paper degree   
8011,kuro     tomaraullo evidence  video ngingiwi
8012,kuro     tomaraullo ok dame sa linesup
8013,kuro     tomaraullo speag engag go downstair shabug   
8014,that  sen 
8015,kiki est kiko     obvious cheat people  hard story  know recently  senat help
8016,    said gabby  pogi    
8017,good morn po wish day product us our fight continues leni robredo president  kiko pangilinan presid life
8018,busi doing  pl act
8019,search httputpapapapapapapapapapapaputputpapripripr s 
8020,support
8021,that  habit loser   just see mirror 
8022,buti p  noth walley
8023,vice presidenti candid encout public review  fake news  time  via rh  
8024,true haha like dictat he  exampl dictat
8025,kiko pangilinan sue anoth youtub channel libel  via
8026,wow 
8027,grabe kiko pangilinan     word matching  maharlika  cyber bulli immedi conclud    
8028,freedom speech murmur insult both  call racism still know libel h may oral defam him freedom speech critic wrongdo corrupt
8029,sir  pl support livelihood  wont import salt 
8030,girl want jess robredo  want kiko pangilinan but want  sonni trillanesayiiee  charot
8031,hope win vp sen   one countrymen forc thing want time filipino deserv better
8032,win marcosjr i dq yan sc even up they wait sit sara pres for digingnyo surviv icc 
8033,sen kiko pangilinan
8034,
8035,
8036,garyvalenciant  lenikiki    
8037,maharlika  kiko pangilinan charg cyber libel via
8038,sen  kiko pangilinan cannot handl criticism  even file case never win vp 
8039,immedi   that  know friend
8040,watch lot money spend bbm mayb one    let  start bbm cla best   
8041,go hand hand    let leni kiko lead
8042,also add vincenti
8043,oi sen   rude kid might want sampl fair ar select too 
8044,vice presid
8045,true
8046,kiko pangilinan sue anoth youtub channel libel  via time end baseless attack
8047,clean mess first     clean country  mess     yan lng alam nya    sana nag janitress nlng sya    
8048,even still sc  leni win make sens dq case 
8049,news correct 
8050,realli time vp senat teach maharlika lesson cybercrim law  vulgar troll la top     obscene 
8051,rusto palip lip underg yan
8052,pleas sana sa mga tatakbo sa nation level  make mental health ph priority  ive spent lot money check professionals  know na may platform po kayo regard mental health
8053,noticed  jr loyalist vlogger abroad can abroad activ ground do countri stay  want fall philippines 
8054,
8055,pm open gate acc aklanon vic presid leni robredo  senat kiko pangilinan  invit campaign ralli vice presid leni robredo  senate  differ senat plan project philippines      
8056,lift go kiko  trip let  win    
8057,enjoin everyon pleas includ rest good senat campaigns  intens passion give belov futur presid  s win them when together  so 
8058,mind  need make sure win presid also make sure win vice presid good men women senate 
8059,stupid cri realli afraid critic chess politician wher say freedom speech you eat yellow one say  true parti import people anim kiko
8060,ay  cri    
8061,ynmn may complaint kpa nllmn
8062,hala bira kakampimnks i m invit campaign vice presid leni robredo  senat kiko pangilinan  senat kaibahan nannang gasmara      
8063,boldli kc abroad
8064,famili vote po  well vice pres leni robredo senat kiko pangilinan just fight philippines 
8065, we don t  different 
8066,bbm dd vlogger powerful terr politician trigger vlogger system charg silencemaharlika close bbm expect anyth happen case valentin day cri
8067,bulli bbm would charg    mr senat kiko    
8068,larg shirt american size it  also local size larg i m cheap suman wrap  thank much sir ha 
8069,suppli here  please with tote what size shirt 
8070,tawn nake plain pink shirt only for long order t shirt animal 
8071,finish boss nu dds  case take boss hide hahaha    
8072,pandad nyo po po po i dm
8073,yes  uniform yan hahaha
8074,need strengthen name kiko pangilinan senators pleas includ everi time campaign leni leni need all no sara duterte no artistas  tasos  ex convicts  useless peopl senate 
8075,hope philippin paradis uspresident   leni robredovic president  kiko pangilinan life    
8076,realli plan du   they know bbm disqualifi eventu suprem court  explain clearly ferolino cash everyon plausibl deniabl dq si bbm that need win well
8077,morment candidate i live educ discussions  narcissist way wlang bastosan w disagre agree at end  happi
8078,reach peopl want win thi realiti ground  survey  caviteo vote via
8079,realli know more it  hard talk hahaha
8080,kausap ang layo na hahahahaha
8081,eh support degree hahahaha
8082,best pain everyth initiative th joy everyon especi vp leni robredo sen kiko pangilinan whole
8083,jokwa    kakikopangilin kakiep   bet
8084,shutanam told daka good lawsuit immedi   a kiko pangilinan like youtub    realli come place spun around campaign pint   
8085,mani yt channel spreader fake news hope take action
8086,believ support made sure gaan flower arrang deliv today differ shade pink 
8087,senat monday file crimin complaint individu behind creation manag youtub channel maharlika  libelous  video post family 
8088,ipanalo natin ito president  president    leni robredovic president   kiko pangilinansenators   teddi baguilat   neri colminares   leila de lima   chel diokno   risa hontiveros   alex lacson   sonni matula   sonni trillan
8089,smartmat lng foot 
8090,first   
8091,ma am leni robredo kiko pangilinan nine senat also winner
8092,barrygutierrez 
8093,sen  franci kiko pangilinan file crimin complaint creator manag youtub channel maharlika  pro marco account  libel content concern family 
8094,dun kay cocojam magno nocow  noth do it frustrat spread face socm
8095,hope sarah geronimo  campaign sara duterte huhuhu sana kiko pangilinan
8096,alright sir kiko pangilinan it  overwhelm fake news not afraid god 
8097,kiko heart kyusi  kiko pangilinan vice presid via
8098,kiko  number seven kaya tara ng peemito
8099,logist expens volunt need provinci area
8100,tandem sign tandem presidenti candid vice pres leni robredo tandem sen kiko pangilinan seniors leni representatives   vp leni media bureau
8101,pl note 
8102,take note 
8103,thank po
8104,kiko pangilinan sue youtub channel maharlika cyber libel
8105,that kind democrat govern kiko pangilinan bring th real dictator 
8106,question  financi abl channel campaign contribut central peopl council  sure spent well  need offici instruct how  thanks 
8107,mga kupal politician live
8108,thought too so alway say twit  let  let anyon get    
8109,garyvalenciant 
8110,vote straight  alex lacson they r hope can t afford loos them  vote wisely 
8111,kiko pangilinan  havent forgotten threat unburi great presid ferdinand e  marco libingan ng mga bayani  think your brave  wait act  coward kiko  kiko  coward 
8112,valentin day wish i  next presid vp philippin kong mahal 
8113, vp leni visit boracay th gather blue lotu held februari         sitio bolabog boracay   vp leni robredo president sen kiko pangilinan vic president  
8114,kiko pangilinan file cybelibel
8115,kuro     tomaraullo wahahhaha di totoo namang takot ah clet onlin sell group
8116,omg forgot na dila alter account emsssss
8117,bold move sen  kiko  realli admir file libel complaint 
8118,look  vice presid leni robredo sen kiko pangilinan meet repres seniors leni sign coven promot right wellb senior citizen countri monday  february  vp leni media bureau
8119,time thank yousen  vice presid maygod bless sir 
8120,sinyo greet no 
8121,kudo vice presid behind you 
8122,sa famili namin  lahat kami open minded  discuss politics  weigh what good bad  hindi pwedeng page im proud say na us good govern believ vp give us 
8123,look  vp candid sen  kiko pangilinan file doj cyberlibel complaint creator maharlika youtub channel call  false  video  intend destroy reputation   offic sen  pangilinan
8124,long i m slipped  agad kong kinikiss
8125,power
8126,read  priests  nuns  deacons  lay missionari cathol church issu statement support presidenti vice presidenti bid vp sen  kiko pangilinan 
8127,
8128,look run mate kiko pangilinan attend smni debat network known unfair treatment candidate  rel marcos sarra attend ofcours
8129,kuro     tomaraullo failur file incom tax timesamount tax evas idol convict pay tax timestapo sasabhin ok ok okkaya takot sila koy kulong ang robredo na
8130,parent alreadi kapampinks but attend pink sunday hear sen  speech   happi him h showed  honesty  sincerity  empathy  amp most excellence  life
8131,attend lng yan     say angri nobl dw anim     hahahaha    bobo mga yan eh   
8132,ayangorig ipopianilinan look like moneyy immedi look face money cupkeyk go work  work  troll money thiev candid
8133,kuro     tomaraullo uyyyyy isan i m go go yan ah 
8134,kuro     tomaraullo oh manila bulletin  read
8135,pink heal energi energi lenicikoalltheway cb
8136,thank gary 
8137,thank po effort help ma am election  god bless po 
8138,social media star pipay kipay  also show support leni robredo kiko pangilinan  candidacy attend lgbtq  commun gathering 
8139,kuro     tomaraullo ah ok sh steth cerrypie kula agian save bobong wag na mainggtigisa pa walang pera ng taong bayan nagasta cherrypie walang ill gotten wealth pay him 
8140,kuro     tomaraullo court ruling  convict idol tomaraullo convict idol fornot pay tax
8141,tell kiko pangilinan file complaint g tell bong gago
8142,sen  numberpres  leni robredovp  kiko pangilinan  trickles  diokno  hontiveros   de lima  baguilat  lacson  matula  colmenes  zubiaga    labog
8143,birthday ay october    alam na this 
8144,robredo  pangilinan pasabay campaign    
8145,leni kiko pangilinan repres futur want part of  one consist compet compassion leader whose goal uplift provid action solut filipino people 
8146,kuro     tomaraullo then may hatak person ate guy 
8147,kuro     tomaraullo tamaaaaaaaaaaaaa
8148,leni robredo kiko pangilinan
8149,kuro     tomaraullo na ku ganyan reallynagtigawalapaano idol  can t alamanamano  he  elnido i m sure troll troll
8150,issiti ipopiangilinan ok that  imporant clean conscience nor crazi support thief     although satan profil pictur support sober non thieves  plu point still
8151,bake neamen
8152,vice presidenti candid sen  franci kiko pangilinan monday  feb  file libel case youtub channel maharlika spread fals malici content intend inflict damag family read 
8153,vp race isnt much different  kiko pangilinan walden bello options  pl consid leni kiko leody walden your unsure 
8154,sat sat mararlika you w realli hope destruct vlogger hit hop deported 
8155,okay kadat saw presid leni robredo vice presid kiko pangilinan big buka
8156,go turuan ng lesson ng madala
8157,loslo mga iyin
8158,valentin day wil president  time  vice president 
8159,coven sign lgbtqia  leni happi part  vp leni robredo sen kiko pangilinan  togeth senatori slate present  raveltwatch here 
8160, march love  coven sign lgbtqia  leni  live vp leni robredo  sen kiko pangilinan senatori slate watch amphar tayo    
8161,next campaign event vp leni hop see you 
8162,mani thank particularli friend share pub mats it  begin amp i encourag campaign simplest way can happi day open
8163,kainggitig
8164,tire hungri caravan bocau yesterday grabee super fun   we expect peopl compar first caravan  expect lot money now  bocaue  bulacan
8165,sen  maharlika respons cyberlibel case file her 
8166,file today  feb     vice presidenti aspir senat franci  kiko  pangilinan depart justic  doj  cyber libel complaint behind youtub channel 
8167,valentine  day  presid vice presid
8168,look  sever group senior citizen member lgbtq   join leni kiko headquart qc find support sign  covenant  vp leni robredo sen kiko pangilinan
8169,labin v kikopongilinan    
8170,go vp thought could get away black propaganada nah 
8171,
8172,sen  franci kiko pangilinan file crimin complaint creator manag youtub channel maharlika  pro marco account  libel content concern family 
8173,tama energi sen
8174,yan  let  go sen  don t forgiv
8175,go get
8176,dw naniniwala survey    ugok 
8177,presidenti candid vp leni robredo vp candid sen  kiko pangilinan recogn need senior citizen priorit elect top posit countri
8178,yan yung stupid     mean stupid    believ stupid   
8179,go go sen taught lesson 
8180,that  right sen  w full support you w love you 
8181,see po
8182,foodi total reson me  vote    
8183,fight nephew next vice presid philippin
8184,presidenti candid vp leni robredo vp candid sen  kiko pangilinan set sign coven senior citizen align platform sector mostli housebound pandemic 
8185,go
8186,finally it  lot year let go fav target realli family even quietli insult wall 
8187,kakiep    kakiep   pfem nasasa kasal kazn ng gabbi ampharon httpps   
8188,yesterday  lifeps  can t tag sen kiko sa pics   
8189,kikko pungi nan kaki p   of   ah mp  
8190,stand kiko pangilinan 
8191,whooo final salut sir life life
8192,one togeth without
8193,sen   file depart justic libel complaint youtub channel allegedli spread destruct family  via
8194,hope senat also amaz real peopl
8195,time believ tallano gold youtube they releas corrupt aquino use youtube they chang histori philippin youtube so sue everyone for dd know watching 
8196,yes go fight sea vp
8197,
8198,nice one
8199,     what w idea    
8200,littl way vp campaign  bought online  hr side car  larg famili mem includ provinc solid none us chanc upon survey 
8201,think kiko pangilinan best bet vp      track record good namann for senator  bong labog  neri colmenares  risa hontiveros  teddi baguilat  alex lacson  sonni matula
8202,pl pleas keep pleas pleas pleas please 
8203,he ll take natin  to  san miguel     leni robredo president    kiko pangilinan vice presid
8204,yun not sure elmo singer 
8205,aysu
8206,
8207,updated 
8208,thank sir vp learn serv lesson others 
8209,good job ka dyan ma am sir follow suit  thing  announc
8210,be  you  vp
8211,vp leni runningm sen kiko pangilinan expect capiz tuesday downtown roxa citi readi paint paint pink 
8212,here  kiko  kiko pangilinanleni too  robredo last namelift human life  vote       beat drop leni rap   
8213,bishop robbi   batchmat
8214,totoo bias  quibooy own smni openli endors unithiev team beat 
8215,min gab vic presid maria leonor leni gerona robredo next philippin presid senat franci kiko pangilinan vice presid
8216,yung nya kahapon sa qc circl
8217,safe trip panay island vp  may god protect guid direct nurtur
8218,vice presid leni robredo  sen p lacson  sen kiko pangilinan sen tito sotto ay hindi attend smni president bulako vice presid februari
8219,presid  mi vice presid
8220,patam song mna nga ana nga ag nga yuni yun yuni yuni pl elmo sing sya nito nito nito
8221,in  vice presid leni robredo senat kiko pangilinan abl attend tomorrow  smni debate  cite previou commitments th tandem schedul meet leader support panay island date schedul smni 
8222,besi presid n ibibito ng buong angkkan nmin 
8223,kiko pangilinan vp
8224,apolog took responsibility 
8225,third cyberlibel complaint sen kiko pangilinan 
8226,
8227,kiko here kiko pangilinan 
8228,yes  need fight back  vp
8229,win vp leni robredo kiko pangilinan senat troops 
8230,time sen
8231,
8232, whi caught survey   hahaha hope still hahaha
8233,presid leni robredo  amp vic presid kiko pangilinan gonang tapat tapat angat buhay lahat
8234,presidenti candid vp leni robredo run mate sen kiko pangilinan wont attend debat host smni pastor apollo quiboloy  fbi want list sex trafficking  tandem alreadi set visit panay island feb     
8235,tama suggestion  ravelt
8236,presidenti candid vp leni robredo run mate sen kiko pangilinan wont attend debat host smni pastor apollo quiboloy  fbi want list sex trafficking  tandem alreadi set visit panay island feb    
8237,
8238,although  that  venu debat junior but help see there 
8239,he  probabl probabl puwt presid vice presid  no 
8240,pag result    payment   hahahaha pa pa lusot yan    ky roxa pa time yan    rappler hope lead    dream nga lng   
8241,alreadi alarm vp run mate attend said debate  wonder assur vote vp sen count come may need anoth ralli awaken again 
8242,add natin sila presid leni robredo  amp vic presid kiko pangilinan ant tapat tapat angat buhay lahat
8243,forget number number ballot 
8244,one funniest tweet ever come across  equal funni comments  alway challeng radic love campaign disinformation 
8245,pleas skip this  manni right
8246,let  win presid leni robredo amp vic presid kiko pangilinan govern faith life
8247,excus friends  leni kiko shirt friends  allow
8248,yesterday church purpos surrend god pray intent sana mage matagumpay ang kanilang proclam ralli sa qc yes  deserv god hear prayer
8249,sinc san pedro muntinlupa openli support vp leni i think need south  we ninlupa sport complex fiinvest tent open ground naman heh cc
8250,let  win presid leni robredo amp vic presid kiko pangilinan govern faith life
8251,happi
8252,she list 
8253,san fernando  bukidnon vp leni robredo kiko pangilinan  tortur brgi devt prog ntf elcac th farmer long way sell abaca 
8254,better mayb even smni debates that network much biased just let jr one debat himself 
8255,asa  
8256,leet vote madam sen please    dont wast chanc better philippines  also deserv senat pleas pleas pleas
8257,thanks  due dilig base i m go find say true consid includ halalan     codigo
8258,madam presid leni robredo vice presid kiko pangilinan
8259,feel adrenaline overpowering  overflow let  win  to
